timestamp,TDS,turbidity,temperature,pH,status,cause,ph_dev,tds_temp_ratio,turbidity_x_ph,temp_sqr,tds_diff,temp_diff,ph_diff,tds_rollmean_3,ph_rollstd_3,anomaly_score,anomaly_raw,anomaly_status
2025-01-01 02:10:00,555.14,12.13,34.15,7.0,Safe,Turbidity Warning,0.0,16.25592972181552,84.91000000000001,1166.2224999999999,59.64999999999998,9.529999999999998,-0.08999999999999986,590.81,0.22113344387496273,0.09097766908419752,1,Normal
2025-01-01 02:20:00,359.49,12.09,36.2,7.06,Safe,Turbidity Warning,0.05999999999999961,9.930662983425414,85.35539999999999,1310.4400000000003,-195.64999999999998,2.0500000000000043,0.05999999999999961,470.03999999999996,0.04582575694957244,0.12435813735305784,1,Normal
2025-01-01 02:30:00,485.7,8.16,42.09,6.99,Warning,Temp Warning,0.009999999999999787,11.539558089807555,57.0384,1771.5681000000002,126.20999999999998,5.890000000000001,-0.0699999999999994,466.77666666666664,0.03785938897201845,0.0791445331727138,1,Normal
2025-01-01 02:40:00,427.19,5.44,32.53,7.38,Safe,,0.3799999999999999,13.132185674761757,40.147200000000005,1058.2009,-58.50999999999999,-9.560000000000002,0.3899999999999997,424.1266666666667,0.20792626898334535,0.13537615825176263,1,Normal
2025-01-01 02:50:00,130.42,4.3,25.23,6.92,Safe,,0.08000000000000007,5.169242964724534,29.756,636.5529,-296.77,-7.300000000000001,-0.45999999999999996,347.77,0.24785748593361967,0.040716491873935834,1,Normal
2025-01-01 03:00:00,325.81,7.61,29.47,7.01,Safe,,0.009999999999999787,11.055649813369529,53.3461,868.4808999999999,195.39000000000001,4.239999999999998,0.08999999999999986,294.4733333333333,0.24378952670968976,0.08251768965808015,1,Normal
2025-01-01 03:10:00,541.35,41.5,53.72,7.68,Danger,"High Turbidity, High Temp",0.6799999999999997,10.077252419955325,318.71999999999997,2885.8384,215.54000000000002,24.25,0.6699999999999999,332.5266666666667,0.4152509281546936,-0.06553138230570121,-1,Anomaly
2025-01-01 03:20:00,413.26,8.2,35.67,7.38,Safe,,0.3799999999999999,11.585646201289599,60.51599999999999,1272.3489000000002,-128.09000000000003,-18.049999999999997,-0.2999999999999998,426.8066666666667,0.3356088993655183,0.10972081948172957,1,Normal
2025-01-01 03:30:00,450.05,6.74,33.83,7.04,Safe,,0.040000000000000036,13.303281111439551,47.449600000000004,1144.4688999999998,36.79000000000002,-1.8400000000000034,-0.33999999999999986,468.22,0.32020826556061044,0.1436966040611014,1,Normal
2025-01-01 03:40:00,528.06,4.2,40.32,7.48,Safe,Temp Warning,0.4800000000000004,13.09672619047619,31.416000000000004,1625.7024000000001,78.00999999999993,6.490000000000002,0.4400000000000004,463.78999999999996,0.23065125189341842,0.059672068275533785,1,Normal
2025-01-01 03:50:00,574.56,12.44,41.3,6.48,Safe,"Turbidity Warning, Temp Warning",0.5199999999999996,13.91186440677966,80.6112,1705.6899999999998,46.5,0.9799999999999969,-1.0,517.5566666666667,0.5011985634456675,-9.330494041859261e-05,-1,Anomaly
2025-01-01 04:00:00,604.09,8.03,38.25,7.0,Safe,TDS Warning,0.0,15.793202614379085,56.209999999999994,1463.0625,29.530000000000086,-3.049999999999997,0.5199999999999996,568.9033333333333,0.5001333155602955,0.09005699578496645,1,Normal
2025-01-01 04:10:00,581.0,7.43,33.71,7.14,Safe,,0.13999999999999968,17.235241768021357,53.0502,1136.3641,-23.090000000000032,-4.539999999999999,0.13999999999999968,586.5500000000001,0.3477547028198671,0.13084675534783285,1,Normal
2025-01-01 04:20:00,496.17,16.42,34.94,6.84,Warning,Turbidity Warning,0.16000000000000014,14.200629650829995,112.31280000000001,1220.8035999999997,-84.82999999999998,1.2299999999999969,-0.2999999999999998,560.4200000000001,0.15011106998930643,0.07495698634439002,1,Normal
2025-01-01 04:30:00,634.55,11.34,44.53,6.89,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.11000000000000032,14.249943858073207,78.1326,1982.9209,138.37999999999994,9.590000000000003,0.04999999999999982,570.5733333333334,0.16072751268321955,0.07735817844113041,1,Normal
2025-01-01 04:40:00,634.05,9.36,39.77,6.94,Safe,TDS Warning,0.05999999999999961,15.942921800352021,64.9584,1581.6529000000003,-0.5,-4.759999999999998,0.05000000000000071,588.2566666666668,0.05000000000001303,0.09086067627713434,1,Normal
2025-01-01 04:50:00,550.0563749724624,20.840119166920086,52.40701242811916,6.666344577822095,Danger,High Temp,0.33365542217790534,10.495854457013998,138.92741540956402,2746.494951641036,-83.99362502753752,12.637012428119156,-0.2736554221779057,606.2187916574875,0.1457217885543963,0.010103507670655598,1,Normal
2025-01-01 05:00:00,295.87,4.45,21.12,7.15,Safe,,0.15000000000000036,14.008996212121211,31.817500000000003,446.05440000000004,-254.18637497246243,-31.28701242811916,0.4836554221779057,493.32545832415417,0.24252486384199304,0.038984828837091035,1,Normal
2025-01-01 05:10:00,397.25,5.2,35.02,6.96,Safe,,0.040000000000000036,11.343517989720159,36.192,1226.4004000000002,101.38,13.900000000000002,-0.1900000000000004,414.39212499082095,0.24367193600432654,0.1287109306134483,1,Normal
2025-01-01 05:20:00,263.18,5.64,29.86,7.02,Safe,,0.019999999999999574,8.813797722705962,39.5928,891.6196,-134.07,-5.160000000000004,0.05999999999999961,318.7666666666667,0.09712534856222815,0.09184532539129359,1,Normal
2025-01-01 05:30:00,389.29,4.48,38.01,7.09,Safe,,0.08999999999999986,10.241778479347541,31.7632,1444.7600999999997,126.11000000000001,8.149999999999999,0.07000000000000028,349.90666666666675,0.06506407098648455,0.09944799467293475,1,Normal
2025-01-01 05:40:00,820.07,9.43,35.82,6.74,Safe,TDS Warning,0.2599999999999998,22.89419318816304,63.5582,1283.0724,430.78000000000003,-2.1899999999999977,-0.34999999999999964,490.8466666666668,0.1852025917745238,0.02061984873593148,1,Normal
2025-01-01 05:50:00,649.44,11.23,38.06,6.85,Safe,"TDS Warning, Turbidity Warning",0.15000000000000036,17.063583815028903,76.9255,1448.5636000000002,-170.63,2.240000000000002,0.10999999999999943,619.6,0.1789785834487869,0.08326029489414011,1,Normal
2025-01-01 06:00:00,462.18,0.0,30.83,7.1,Safe,,0.09999999999999964,14.991242296464483,0.0,950.4889,-187.26000000000005,-7.230000000000004,0.25,643.8966666666668,0.18448125469362564,0.06460771820054367,1,Normal
2025-01-01 06:10:00,654.41,7.13,40.52,6.62,Safe,"TDS Warning, Temp Warning",0.3799999999999999,16.150296150049357,47.2006,1641.8704000000002,192.22999999999996,9.690000000000005,-0.47999999999999954,588.6766666666668,0.2400694344004133,0.04489357543182143,1,Normal
2025-01-01 06:20:00,571.99,11.03,31.05,6.83,Safe,Turbidity Warning,0.16999999999999993,18.421578099838968,75.33489999999999,964.1025000000001,-82.41999999999996,-9.470000000000002,0.20999999999999996,562.86,0.2406241883103214,0.1097495772622139,1,Normal
2025-01-01 06:30:00,786.9944764992425,16.391732258153258,55.017228386954784,6.632425161414564,Danger,High Temp,0.36757483858543605,14.30450968856599,108.71693746814644,3026.8954193823433,215.00447649924251,23.967228386954783,-0.19757483858543612,671.1314921664143,0.11782062742310512,-0.07693926689007102,-1,Anomaly
2025-01-01 06:40:00,326.57,8.9,38.64,7.48,Safe,,0.4800000000000004,8.451604554865424,66.572,1493.0496,-460.42447649924253,-16.377228386954783,0.8475748385854365,561.8514921664142,0.4434559211175336,0.038394086655661075,1,Normal
2025-01-01 06:50:00,305.05,5.61,27.75,7.56,Safe,,0.5599999999999996,10.992792792792793,42.4116,770.0625,-21.519999999999982,-10.89,0.07999999999999918,472.87149216641427,0.5140003547631626,0.08700072276978388,1,Normal
2025-01-01 07:00:00,525.37,14.9,41.98,6.77,Safe,"Turbidity Warning, Temp Warning",0.23000000000000043,12.514768937589329,100.87299999999999,1762.3203999999998,220.32,14.229999999999997,-0.79,385.6633333333334,0.43485629810318166,0.020672985975241698,1,Normal
2025-01-01 07:10:00,402.91,5.13,28.97,7.21,Safe,,0.20999999999999996,13.907835692095272,36.9873,839.2608999999999,-122.45999999999998,-13.009999999999998,0.4400000000000004,411.1100000000001,0.39585350825779314,0.12586816127072276,1,Normal
2025-01-01 07:20:00,433.53,7.92,31.4,7.34,Safe,,0.33999999999999986,13.806687898089171,58.132799999999996,985.9599999999999,30.619999999999948,2.4299999999999997,0.1299999999999999,453.9366666666667,0.29871948937646453,0.13899651361011822,1,Normal
2025-01-01 07:30:00,429.08,3.01,38.34,6.98,Safe,,0.019999999999999574,11.191444966092853,21.0098,1469.9556000000002,-4.449999999999989,6.940000000000005,-0.35999999999999943,421.8400000000001,0.18230011885167788,0.1038764181271159,1,Normal
2025-01-01 07:40:00,378.95,8.27,32.31,6.68,Safe,,0.3200000000000003,11.728567007118539,55.243599999999994,1043.9361000000001,-50.129999999999995,-6.030000000000001,-0.3000000000000007,413.8533333333334,0.33045423283716874,0.14091307043837092,1,Normal
2025-01-01 07:50:00,631.28,12.16,38.41,6.33,Safe,"TDS Warning, Turbidity Warning",0.6699999999999999,16.43530330643062,76.9728,1475.3280999999997,252.32999999999998,6.099999999999994,-0.34999999999999964,479.77000000000004,0.3253203549323855,0.02592403486837369,1,Normal
2025-01-01 08:00:00,602.55,4.97,34.85,6.31,Safe,TDS Warning,0.6900000000000004,17.289813486370157,31.360699999999998,1214.5225,-28.730000000000018,-3.559999999999995,-0.020000000000000462,537.5933333333334,0.20808652046684456,0.03441144608275998,1,Normal
2025-01-01 08:10:00,543.0721772569514,15.037238301934414,52.596383831638505,6.837680609577694,Danger,High Temp,0.16231939042230614,10.325275954242981,102.81983275873594,2766.3795921650444,-59.47782274304859,17.746383831638504,0.5276806095776942,592.3007257523171,0.29905028202223205,0.027787832304517868,1,Normal
2025-01-01 08:20:00,557.36,7.94,35.31,7.44,Safe,,0.4400000000000004,15.78476352308128,59.073600000000006,1246.7961000000003,14.28782274304865,-17.286383831638503,0.6023193904223065,567.6607257523173,0.5654106875836646,0.08491714474394924,1,Normal
2025-01-01 08:30:00,344.09,10.33,36.26,7.26,Safe,Turbidity Warning,0.2599999999999998,9.489520132377274,74.9958,1314.7875999999999,-213.27000000000004,0.9499999999999957,-0.1800000000000006,481.5073924189839,0.3091769492284815,0.1425873313100141,1,Normal
2025-01-01 08:40:00,325.92,17.53,44.63,6.56,Warning,"Turbidity Warning, Temp Warning",0.4400000000000004,7.302711180820076,114.99680000000001,1991.8369000000002,-18.16999999999996,8.370000000000005,-0.7000000000000002,409.12333333333345,0.4649014232429668,-0.018000893896527814,-1,Anomaly
2025-01-01 08:50:00,253.85,8.78,28.3,7.04,Safe,,0.040000000000000036,8.969964664310954,61.81119999999999,800.89,-72.07000000000002,-16.330000000000002,0.4800000000000004,307.95333333333343,0.35795716689757023,0.08627761678130669,1,Normal
2025-01-01 09:00:00,435.1,2.07,30.99,7.2,Safe,,0.20000000000000018,14.040012907389482,14.904,960.3800999999999,181.25000000000003,2.6899999999999977,0.16000000000000014,338.2900000000001,0.33306655991458356,0.09341848106294742,1,Normal
2025-01-01 09:10:00,490.88,3.27,36.25,6.66,Safe,,0.33999999999999986,13.54151724137931,21.778200000000002,1314.0625,55.77999999999997,5.260000000000002,-0.54,393.2766666666668,0.2773685875028656,0.09517641726554371,1,Normal
2025-01-01 09:20:00,741.62,7.99,33.84,7.22,Safe,TDS Warning,0.21999999999999975,21.915484633569736,57.6878,1145.1456000000003,250.74,-2.4099999999999966,0.5599999999999996,555.8666666666668,0.3177000681985053,0.05821753571802629,1,Normal
2025-01-01 09:30:00,400.47,13.41,41.84,6.89,Safe,"Turbidity Warning, Temp Warning",0.11000000000000032,9.571462715105163,92.39489999999999,1750.5856000000003,-341.15,8.0,-0.33000000000000007,544.3233333333334,0.2814841617806133,0.06961321919187663,1,Normal
2025-01-01 09:40:00,588.91,10.25,40.8,7.14,Safe,"Turbidity Warning, Temp Warning",0.13999999999999968,14.43406862745098,73.185,1664.6399999999999,188.43999999999994,-1.0400000000000063,0.25,577.0000000000001,0.17214335111567666,0.10354997171545283,1,Normal
2025-01-01 09:50:00,641.7869850749446,18.56947553114908,53.49772615149681,6.532954945893996,Danger,High Temp,0.46704505410600383,11.99652828715577,121.31354701387792,2862.0067033805462,52.87698507494463,12.697726151496816,-0.6070450541060035,543.7223283583149,0.30509148037272565,-0.020304412882024114,-1,Anomaly
2025-01-01 10:00:00,439.49,20.14,29.8,7.11,Warning,Turbidity Warning,0.11000000000000032,14.747986577181209,143.1954,888.0400000000001,-202.2969850749446,-23.697726151496813,0.5770450541060042,556.7289950249816,0.34214633618350376,0.028105840874256605,1,Normal
2025-01-01 10:10:00,493.1,4.73,26.93,7.35,Safe,,0.34999999999999964,18.31043445971036,34.7655,725.2248999999999,53.610000000000014,-2.870000000000001,0.23999999999999932,524.792328358315,0.41994912686088004,0.10251376762109876,1,Normal
2025-01-01 10:20:00,650.27,0.0,39.3,7.09,Safe,TDS Warning,0.08999999999999986,16.546310432569975,0.0,1544.4899999999998,157.16999999999996,12.369999999999997,-0.2599999999999998,527.62,0.14468356276141195,0.009195443717867402,1,Normal
2025-01-01 10:30:00,242.14,10.06,33.66,6.68,Safe,Turbidity Warning,0.3200000000000003,7.193701723113488,67.2008,1132.9955999999997,-408.13,-5.640000000000001,-0.41000000000000014,461.83666666666676,0.33778691508109354,0.08976693378345313,1,Normal
2025-01-01 10:40:00,621.64,6.97,36.54,6.93,Safe,TDS Warning,0.07000000000000028,17.012588943623427,48.302099999999996,1335.1716,379.5,2.8800000000000026,0.25,504.6833333333334,0.2066397831977223,0.11645509653993025,1,Normal
2025-01-01 10:50:00,309.83,9.08,32.02,6.78,Safe,,0.21999999999999975,9.676139912554651,61.562400000000004,1025.2804,-311.81,-4.519999999999996,-0.14999999999999947,391.2033333333334,0.12583057392118552,0.12449535846035714,1,Normal
2025-01-01 11:00:00,577.46,11.24,35.62,6.26,Safe,Turbidity Warning,0.7400000000000002,16.21167883211679,70.3624,1268.7843999999998,267.63000000000005,3.5999999999999943,-0.5200000000000005,502.97666666666674,0.35161532010612845,0.020361695631595844,1,Normal
2025-01-01 11:10:00,319.59,12.62,35.2,6.96,Safe,Turbidity Warning,0.040000000000000036,9.079261363636363,87.8352,1239.0400000000002,-257.87000000000006,-0.4199999999999946,0.7000000000000002,402.29333333333335,0.3635014901390847,0.10004513275138677,1,Normal
2025-01-01 11:20:00,171.64,10.73,36.19,7.1,Safe,Turbidity Warning,0.09999999999999964,4.74274661508704,76.18299999999999,1309.7160999999999,-147.95,0.9899999999999949,0.13999999999999968,356.2300000000001,0.450037035513006,0.05842222457054169,1,Normal
2025-01-01 11:30:00,1128.77,19.03,43.2,7.25,Danger,High TDS,0.25,26.128935185185185,137.9675,1866.2400000000002,957.13,7.010000000000005,0.15000000000000036,540.0000000000001,0.1450287327853817,-0.09048220437912058,-1,Anomaly
2025-01-01 11:40:00,427.73,9.89,30.28,7.32,Safe,,0.3200000000000003,14.125825627476882,72.3948,916.8784,-701.04,-12.920000000000002,0.07000000000000028,576.0466666666667,0.11239810200058223,0.07776962173145441,1,Normal
2025-01-01 11:50:00,303.1,0.19,27.48,7.79,Safe,,0.79,11.029839883551675,1.4801,755.1504,-124.63,-2.8000000000000007,0.46999999999999975,619.8666666666668,0.2936551265231586,-0.005867947547720687,-1,Anomaly
2025-01-01 12:00:00,634.22,14.54,49.83,7.0,Warning,"TDS Warning, Turbidity Warning, Temp Warning",0.0,12.727674091912503,101.78,2483.0289,331.12,22.349999999999998,-0.79,455.0166666666667,0.3973663297261098,-0.0023353647692492263,-1,Anomaly
2025-01-01 12:10:00,533.21,10.46,42.03,6.97,Warning,"Turbidity Warning, Temp Warning",0.03000000000000025,12.686414465857721,72.9062,1766.5209,-101.00999999999999,-7.799999999999997,-0.03000000000000025,490.17666666666673,0.46500896048714335,0.09944877372371913,1,Normal
2025-01-01 12:20:00,477.71,15.9,41.11,7.14,Warning,"Turbidity Warning, Temp Warning",0.13999999999999968,11.620287034784724,113.526,1690.0321,-55.50000000000006,-0.9200000000000017,0.16999999999999993,548.3800000000001,0.09073771725878384,0.04903318980483223,1,Normal
2025-01-01 12:30:00,492.57,5.43,36.6,7.14,Safe,,0.13999999999999968,13.458196721311475,38.770199999999996,1339.5600000000002,14.860000000000014,-4.509999999999998,0.0,501.1633333333334,0.09814954576224315,0.14259538297528213,1,Normal
2025-01-01 12:40:00,696.96,10.07,38.39,7.0,Safe,"TDS Warning, Turbidity Warning",0.0,18.154727793696274,70.49000000000001,1473.7921000000001,204.39000000000004,1.7899999999999991,-0.13999999999999968,555.7466666666668,0.08082903768655543,0.06735561626443554,1,Normal
2025-01-01 12:50:00,496.19,0.0,23.57,7.16,Safe,,0.16000000000000014,21.05176071277047,0.0,555.5449,-200.77000000000004,-14.82,0.16000000000000014,561.9066666666668,0.08717797887082049,0.016318059401380647,1,Normal
2025-01-01 13:00:00,494.74,9.47,35.95,7.15,Safe,,0.15000000000000036,13.761891515994435,67.71050000000001,1292.4025000000001,-1.4499999999999886,12.380000000000003,-0.009999999999999787,562.6300000000001,0.08962886439833176,0.12599085525302312,1,Normal
2025-01-01 13:10:00,841.6417620298564,19.78099842891677,54.20777151894369,6.485665102537663,Danger,High Temp,0.5143348974623372,15.526219552038448,128.29293120377784,2938.482493050002,346.9017620298564,18.257771518943684,-0.6643348974623375,610.8572540099523,0.38647302836503644,-0.07034960904825993,-1,Anomaly
2025-01-01 13:20:00,646.82,10.43,36.96,7.05,Safe,"TDS Warning, Turbidity Warning",0.04999999999999982,17.500541125541126,73.5315,1366.0416,-194.82176202985636,-17.247771518943686,0.564334897462337,661.0672540099522,0.35819332128524806,0.060614379538398266,1,Normal
2025-01-01 13:30:00,381.26,11.44,34.21,6.93,Safe,Turbidity Warning,0.07000000000000028,11.144694533762058,79.27919999999999,1170.3241,-265.56000000000006,-2.75,-0.1200000000000001,623.2405873432855,0.29729541357509387,0.11613106715050481,1,Normal
2025-01-01 13:40:00,536.38,9.77,32.82,7.43,Safe,,0.4299999999999997,16.343083485679465,72.5911,1077.1524,155.12,-1.3900000000000006,0.5,521.4866666666668,0.2610236260060263,0.1109037246476886,1,Normal
2025-01-01 13:50:00,477.04,5.86,27.01,7.49,Safe,,0.4900000000000002,17.661606812291744,43.891400000000004,729.5401,-59.339999999999975,-5.809999999999999,0.0600000000000005,464.89333333333343,0.30746273486933734,0.10087680055245457,1,Normal
2025-01-01 14:00:00,553.49,4.98,38.02,7.03,Safe,,0.03000000000000025,14.557864281956864,35.00940000000001,1445.5204000000003,76.44999999999999,11.010000000000002,-0.45999999999999996,522.3033333333334,0.25006665778014436,0.1101646872549874,1,Normal
2025-01-01 14:10:00,547.59,12.41,42.21,6.84,Warning,"Turbidity Warning, Temp Warning",0.16000000000000014,12.972992181947406,84.8844,1781.6841000000002,-5.899999999999977,4.189999999999998,-0.1900000000000004,526.0400000000001,0.334215499341369,0.09817532080068192,1,Normal
2025-01-01 14:20:00,369.93,0.0,29.7,7.32,Safe,,0.3200000000000003,12.455555555555556,0.0,882.0899999999999,-177.66000000000003,-12.510000000000002,0.4800000000000004,490.33666666666676,0.24172987679088118,0.06786552213582536,1,Normal
2025-01-01 14:30:00,579.33,10.26,38.43,6.69,Safe,Turbidity Warning,0.3099999999999996,15.074941451990634,68.63940000000001,1476.8649,209.40000000000003,8.73,-0.6299999999999999,498.9500000000001,0.3290896534380903,0.09462093850395387,1,Normal
2025-01-01 14:40:00,626.94,20.35,51.22,7.04,Warning,High Temp,0.040000000000000036,12.24014057008981,143.264,2623.4883999999997,47.610000000000014,12.79,0.34999999999999964,525.4000000000001,0.3156474826976051,-2.1262608305261388e-05,-1,Anomaly
2025-01-01 14:50:00,718.6910810288211,16.18348950265462,54.92721596007722,6.608368324484591,Danger,High Temp,0.3916316755154092,13.084425789051238,106.94645940897168,3016.999053124962,91.75108102882109,3.707215960077221,-0.43163167551540926,641.6536936762737,0.2292995252777903,-0.033688956157970074,-1,Anomaly
2025-01-01 15:00:00,669.28,1.61,29.26,6.9,Safe,TDS Warning,0.09999999999999964,22.87354750512645,11.109000000000002,856.1476000000001,-49.41108102882117,-25.66721596007722,0.2916316755154096,671.6370270096072,0.22021010326208415,-0.013090611866145796,-1,Anomaly
2025-01-01 15:10:00,498.85,14.23,38.16,6.97,Safe,Turbidity Warning,0.03000000000000025,13.072589098532497,99.1831,1456.1855999999998,-170.42999999999995,8.899999999999995,0.0699999999999994,628.9403603429405,0.191801330765296,0.05003667221273739,1,Normal
2025-01-01 15:20:00,637.12,14.15,41.22,6.8,Safe,"TDS Warning, Turbidity Warning, Temp Warning",0.20000000000000018,15.45657447840854,96.22,1699.0883999999999,138.26999999999998,3.0600000000000023,-0.16999999999999993,601.7500000000001,0.08544003745319342,0.0413724263650152,1,Normal
2025-01-01 15:30:00,393.46,7.46,32.34,7.12,Safe,,0.1200000000000001,12.166357452071736,53.1152,1045.8756000000003,-243.66000000000003,-8.879999999999995,0.3200000000000003,509.8100000000001,0.16010413278031133,0.1424137806275627,1,Normal
2025-01-01 15:40:00,349.69,0.0,35.04,6.9,Safe,,0.09999999999999964,9.979737442922374,0.0,1227.8016,-43.76999999999998,2.6999999999999957,-0.21999999999999975,460.09000000000015,0.16370705543745662,0.07023962368697928,1,Normal
2025-01-01 15:50:00,232.03,4.14,25.19,7.51,Safe,,0.5099999999999998,9.2111949186185,31.091399999999997,634.5361,-117.66,-9.849999999999998,0.6099999999999994,325.0600000000001,0.30892285984260365,0.058000359030475346,1,Normal
2025-01-01 16:00:00,331.87,5.09,22.08,7.29,Safe,,0.29000000000000004,15.030344202898553,37.1061,487.5263999999999,99.84,-3.110000000000003,-0.21999999999999975,304.5300000000001,0.3089228598426027,0.06308871164341778,1,Normal
2025-01-01 16:10:00,284.61,7.76,37.85,6.96,Safe,,0.040000000000000036,7.519418758256275,54.0096,1432.6225000000002,-47.25999999999999,15.770000000000003,-0.33000000000000007,282.83666666666676,0.27682726262659246,0.07037497949995086,1,Normal
2025-01-01 16:20:00,315.42,9.82,36.09,7.14,Safe,,0.13999999999999968,8.739817123857025,70.1148,1302.4881000000003,30.810000000000002,-1.759999999999998,0.17999999999999972,310.63333333333344,0.165227116418585,0.1252038479201779,1,Normal
2025-01-01 16:30:00,564.3720237534368,15.487861075184735,52.80506969121125,6.780332253138839,Danger,High Temp,0.21966774686116075,10.68783787340346,105.01284398020864,2788.3753850936773,248.95202375343678,16.715069691211248,-0.35966774686116043,388.1340079178124,0.17983389900793026,0.014733250464056602,1,Normal
2025-01-01 16:40:00,418.94,6.32,36.67,6.91,Safe,,0.08999999999999986,11.42459776383965,43.671200000000006,1344.6889,-145.4320237534368,-16.13506969121125,0.1296677468611609,432.91067458447907,0.1821513165421595,0.1351633460619579,1,Normal
2025-01-01 16:50:00,574.56,11.97,40.34,7.1,Safe,"Turbidity Warning, Temp Warning",0.09999999999999964,14.242935052057508,84.987,1627.3156000000004,155.61999999999995,3.6700000000000017,0.1899999999999995,519.290674584479,0.16077997022813525,0.09665794450528631,1,Normal
2025-01-01 17:00:00,607.7,3.5,42.0,6.91,Safe,"TDS Warning, Temp Warning",0.08999999999999986,14.46904761904762,24.185000000000002,1764.0,33.1400000000001,1.6599999999999966,-0.1899999999999995,533.7333333333335,0.10969655114604092,0.07253115108482022,1,Normal
2025-01-01 17:10:00,465.64,15.0,38.9,6.65,Warning,Turbidity Warning,0.34999999999999964,11.970179948586118,99.75,1513.2099999999998,-142.06000000000006,-3.1000000000000014,-0.2599999999999998,549.3000000000002,0.22590558499810717,0.058744242957866344,1,Normal
2025-01-01 17:20:00,532.33,10.57,37.46,6.98,Safe,Turbidity Warning,0.019999999999999574,14.210624666310732,73.77860000000001,1403.2516,66.69000000000005,-1.4399999999999977,0.33000000000000007,535.2233333333335,0.17387735140994565,0.12683758394416128,1,Normal
2025-01-01 17:30:00,490.11,9.54,42.81,6.49,Warning,Temp Warning,0.5099999999999998,11.448493342676944,61.91459999999999,1832.6961000000001,-42.22000000000003,5.350000000000001,-0.4900000000000002,496.0266666666668,0.24986663109214796,0.05949583365837463,1,Normal
